,0,1,2
0,5.4214515472382905,8.109455060479984,5.8300848178639
1,9.958053784047454,1.2803787497557344,-9.48791443173247
2,13.818323513803143,12.064413874140836,-1.7723941380020816
3,52.88452323457622,53.431680845993334,4.2318734006115815
4,-5.677532479197556,1.8287801128754124,6.533471126353977
5,22.832114075319524,29.611870729449457,4.440283059696153
6,-36.345561822221235,-39.4607587094765,-3.670450285575475
7,-13.601535871985671,-8.73466926576977,3.0540101032275078
8,-9.740241561687961,-6.117965774171895,2.2170552972453406
9,-21.038506246894606,-17.883340648751417,6.091523134722482
10,-11.501373518251615,-15.77093415252259,-5.251594666536568
11,-21.260578112481184,-9.479835510408652,7.92957378332807
12,-25.9570964441781,-31.7909518198994,0.05651161903802149
13,34.23650914885931,46.092560445484494,9.711420838893666
14,11.59290952912991,12.376186772444438,1.8252985347467277
15,20.789470123864472,28.2370608477456,9.293474875085106
16,9.887298847096949,0.2563764241557571,-5.141792126396888
17,24.571735483957067,22.50315518248384,1.4993173585831725
18,2.7473856405829333,1.9558877347105244,-0.6309080517034364
19,-29.484785754073584,-29.4936705452474,1.5079275639351137
20,-7.91237057418628,-11.988822662878967,-10.785020579932857
21,-2.134940470263043,2.679607423281266,4.345181889153977
22,-3.2196126656561694,2.7004636734338927,2.529043263419852
23,15.553515053869406,19.613839017019227,1.5248208870087665
24,39.653013995108346,32.37922825575274,-2.617093187299062
25,-16.44766753580732,-10.894463621844706,2.009893403339875
26,13.283123677852494,12.865630408757713,-4.787090539243014
27,-15.135769363586832,-12.143626557747908,0.5320244203429244
28,-9.20511812156432,-4.0944623712551955,4.803431826856402
29,-14.36704185227679,-17.828281714153952,-3.336057240955586
30,-10.257060045823685,-8.59405129747025,1.5338902159613876
31,-7.933115841262188,-9.126850569215968,-0.8669943036414989
32,44.92254165379757,47.063212197274126,2.2580625843461033
33,34.80306518868778,35.818811189089026,-1.369596564864578
34,4.320784152344991,2.7168588766753294,-2.2843407156747024
35,-9.3044876612665,-10.182271490436975,4.361965980661314
36,2.2174665579923816,5.037754723749662,2.1735476073844313
37,12.285617747168402,9.195529391082728,-4.6292457991044875
